<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,labo 63,30,0 ;25,,Pluie,19,12,C MALVAL,08/10/2024,14:04:43,946,clermont Ligne 3 passage 5,M         ,63L3P5
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
275,0.55,16.98,31.0,6.5,,0.00,?,?,?,?,?,?,31.214,
276,0.52,13.45,31.0,6.5,,0.00,?,?,?,?,?,?,31.214,
277,0.56,15.01,31.0,6.7,,0.00,?,?,?,?,?,?,31.365,
278,0.52,15.31,31.0,6.7,,0.00,?,?,?,?,?,?,31.528,
279,0.54,13.69,31.0,6.7,,0.00,?,?,?,?,?,?,31.528,
280,0.53,16.15,31.0,6.7,,0.00,?,?,?,?,?,?,31.683,
281,0.56,14.50,31.0,6.3,,0.00,?,?,?,?,?,?,31.845,
282,0.58,14.62,31.0,6.3,,0.00,?,?,?,?,?,?,31.997,
283,0.56,15.87,31.0,6.3,,0.00,?,?,?,?,?,?,31.997,
284,0.55,15.24,31.0,6.3,,0.00,?,?,?,?,?,?,32.162,
285,0.55,15.53,31.0,6.4,,0.00,?,?,?,?,?,?,32.325,
286,0.55,14.43,31.0,6.4,,0.00,?,?,?,?,?,?,32.479,
287,0.56,15.01,31.0,6.4,,0.00,?,?,?,?,?,?,32.479,
288,0.56,15.00,31.3,6.4,,0.00,?,?,?,?,?,?,32.640,
289,0.59,14.28,31.0,6.4,,0.00,?,?,?,?,?,?,32.792,
290,0.59,16.92,31.0,6.6,,0.00,?,?,?,?,?,?,32.956,
291,0.58,14.30,31.0,6.6,,0.00,?,?,?,?,?,?,32.957,
292,0.58,16.07,31.0,6.6,,0.00,?,?,?,?,?,?,33.121,
293,0.56,13.86,31.0,6.6,,0.00,?,?,?,?,?,?,33.121,
294,0.57,15.52,31.0,6.6,,0.00,?,?,?,?,?,?,33.285,
295,0.59,14.52,31.0,6.6,,0.00,?,?,?,?,?,?,33.436,
