<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,High Speed,50,0 ;25,,Pluie,18,12,C Malval,08/10/2024,12:03:09,955,Clermont 63 ligne 3 passage 2,M         ,63L3P2
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
1,1,Single Carriageway,Continuous,0,Event,0 ;45,Single Carriageway
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
247,0.56,15.94,31.3,7.2,,0.00,?,?,?,?,?,?,27.766,
248,0.57,15.18,31.0,7.2,,0.00,?,?,?,?,?,?,27.918,
249,0.57,15.19,31.0,7.2,,0.00,?,?,?,?,?,?,28.084,
250,0.59,14.91,31.0,7.2,,0.00,?,?,?,?,?,?,28.084,
251,0.57,14.95,31.0,7.1,,0.00,?,?,?,?,?,?,28.238,
252,0.57,13.15,31.0,7.1,,0.00,?,?,?,?,?,?,28.404,
253,0.57,14.30,31.0,7.1,,0.00,?,?,?,?,?,?,28.565,
254,0.56,16.01,31.0,7.1,,0.00,?,?,?,?,?,?,28.565,
255,0.56,15.57,31.0,7.2,,0.00,?,?,?,?,?,?,28.720,
256,0.57,14.60,31.0,7.2,,0.00,?,?,?,?,?,?,28.883,
257,0.55,16.14,31.0,7.2,,0.00,?,?,?,?,?,?,29.047,
258,0.57,14.25,31.0,7.2,,0.00,?,?,?,?,?,?,29.047,
259,0.59,16.17,31.0,6.1,,0.00,?,?,?,?,?,?,29.207,
260,0.58,15.33,31.0,6.1,,0.00,?,?,?,?,?,?,29.359,
261,0.60,15.44,31.0,6.1,,0.00,?,?,?,?,?,?,29.359,
262,0.56,15.04,31.0,6.1,,0.00,?,?,?,?,?,?,29.517,
263,0.58,12.27,31.0,6.1,,0.00,?,?,?,?,?,?,29.674,
264,0.58,16.36,31.0,6.1,,0.00,?,?,?,?,?,?,29.839,
265,0.59,13.84,31.0,6.1,,0.00,?,?,?,?,?,?,29.839,
266,0.62,14.91,31.0,6.1,,0.00,?,?,?,?,?,?,30.002,
