<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,labo 63,30,0 ;25,,Pluie,18,12,C Malval,08/10/2024,12:22:57,957,Clermont 63 ligne 3 passage 4,M         ,63L3P4
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
163,0.45,14.91,31.0,6.2,,0.00,?,?,?,?,?,?,18.436,
164,0.47,14.82,31.0,6.2,,0.00,?,?,?,?,?,?,18.588,
165,0.47,15.48,31.0,6.2,,0.00,?,?,?,?,?,?,18.588,
166,0.46,15.08,31.0,6.2,,0.00,?,?,?,?,?,?,18.749,
167,0.47,16.19,31.0,6.2,,0.00,?,?,?,?,?,?,18.913,
168,0.47,15.71,31.0,6.2,,0.00,?,?,?,?,?,?,18.913,
169,0.47,16.58,31.0,6.3,,0.00,?,?,?,?,?,?,19.075,
170,0.46,15.94,31.0,6.3,,0.00,?,?,?,?,?,?,19.233,
171,0.47,15.28,31.0,6.3,,0.00,?,?,?,?,?,?,19.233,
172,0.47,14.98,31.0,6.3,,0.00,?,?,?,?,?,?,19.386,
173,0.47,14.38,31.0,6.1,,0.00,?,?,?,?,?,?,19.546,
174,0.47,14.52,31.0,6.1,,0.00,?,?,?,?,?,?,19.700,
175,0.48,14.33,31.0,6.1,,0.00,?,?,?,?,?,?,19.700,
176,0.50,15.19,31.0,6.1,,0.00,?,?,?,?,?,?,19.856,
177,0.48,16.06,31.0,6.3,,0.00,?,?,?,?,?,?,20.019,
178,0.48,14.91,31.0,6.3,,0.00,?,?,?,?,?,?,20.019,
179,0.49,15.37,31.0,6.3,,0.00,?,?,?,?,?,?,20.169,
180,0.47,14.84,31.0,6.3,,0.00,?,?,?,?,?,?,20.332,
181,0.48,14.67,31.0,6.3,,0.00,?,?,?,?,?,?,20.484,
182,0.47,15.40,31.0,6.3,,0.00,?,?,?,?,?,?,20.484,
183,0.48,14.75,31.0,6.3,,0.00,?,?,?,?,?,?,20.636,
184,0.48,16.28,31.0,6.3,,0.00,?,?,?,?,?,?,20.799,
185,0.48,15.31,31.0,6.3,,0.00,?,?,?,?,?,?,20.949,
186,0.46,16.53,31.0,6.3,,0.00,?,?,?,?,?,?,20.949,
187,0.46,13.95,31.0,6.2,,0.00,?,?,?,?,?,?,21.102,
188,0.47,14.35,31.0,6.2,,0.00,?,?,?,?,?,?,21.261,
189,0.46,16.64,31.0,6.2,,0.00,?,?,?,?,?,?,21.421,
190,0.46,14.69,31.0,6.2,,0.00,?,?,?,?,?,?,21.421,
191,0.47,14.54,31.0,6.3,,0.00,?,?,?,?,?,?,21.576,
192,0.49,16.89,31.0,6.3,,0.00,?,?,?,?,?,?,21.739,
193,0.52,16.82,31.0,6.3,,0.00,?,?,?,?,?,?,21.890,
194,0.57,14.43,31.0,6.3,,0.00,?,?,?,?,?,?,21.890,
195,0.58,15.39,31.0,6.3,,0.00,?,?,?,?,?,?,22.044,
196,0.53,14.03,31.0,6.3,,0.00,?,?,?,?,?,?,22.199,
197,0.50,15.13,31.0,6.3,,0.00,?,?,?,?,?,?,22.199,
198,0.47,15.33,31.0,6.3,,0.00,?,?,?,?,?,?,22.364,
199,0.62,13.87,31.0,6.3,,0.00,?,?,?,?,?,?,22.527,
200,0.59,15.28,31.0,6.3,,0.00,?,?,?,?,?,?,22.527,
201,0.58,15.40,31.0,6.1,,0.00,?,?,?,?,?,?,22.684,
202,0.56,16.89,31.0,6.1,,0.00,?,?,?,?,?,?,22.847,
203,0.59,14.41,31.0,6.1,,0.00,?,?,?,?,?,?,23.011,
204,0.64,16.43,31.0,6.1,,0.00,?,?,?,?,?,?,23.011,
205,0.79,13.46,31.0,6.2,,0.00,?,?,?,?,?,?,23.167,
206,0.76,16.01,31.0,6.2,,0.00,?,?,?,?,?,?,23.323,
207,0.70,15.26,31.0,6.2,,0.00,?,?,?,?,?,?,23.485,
208,0.64,16.82,31.0,6.2,,0.00,?,?,?,?,?,?,23.485,
209,0.60,15.21,31.0,6.2,,0.00,?,?,?,?,?,?,23.637,
210,0.57,16.23,31.0,6.3,,0.00,?,?,?,?,?,?,23.801,
211,0.57,15.87,31.0,6.3,,0.00,?,?,?,?,?,?,23.801,
212,0.59,16.63,31.0,6.3,,0.00,?,?,?,?,?,?,23.953,
213,0.58,14.67,31.0,6.3,,0.00,?,?,?,?,?,?,24.105,
214,0.60,14.12,31.0,6.3,,0.00,?,?,?,?,?,?,24.105,
215,0.59,14.38,31.0,6.2,,0.00,?,?,?,?,?,?,24.267,
216,0.60,15.65,31.0,6.2,,0.00,?,?,?,?,?,?,24.419,
217,0.59,16.16,31.0,6.2,,0.00,?,?,?,?,?,?,24.582,
218,0.63,14.95,31.0,6.2,,0.00,?,?,?,?,?,?,24.582,
219,0.60,16.36,31.0,6.2,,0.00,?,?,?,?,?,?,24.746,
220,0.63,13.84,31.0,6.2,,0.00,?,?,?,?,?,?,24.901,
221,0.63,15.70,31.0,6.2,,0.00,?,?,?,?,?,?,24.901,
222,0.61,14.54,31.0,6.2,,0.00,?,?,?,?,?,?,25.063,
223,0.61,16.41,31.0,6.3,,0.00,?,?,?,?,?,?,25.215,
224,0.61,14.51,31.0,6.3,,0.00,?,?,?,?,?,?,25.371,
225,0.59,15.48,31.0,6.3,,0.00,?,?,?,?,?,?,25.371,
226,0.58,15.01,31.0,6.3,,0.00,?,?,?,?,?,?,25.534,
227,0.59,14.01,31.0,6.2,,0.00,?,?,?,?,?,?,25.687,
228,0.61,15.06,31.0,6.2,,0.00,?,?,?,?,?,?,25.839,
229,0.57,14.16,31.0,6.2,,0.00,?,?,?,?,?,?,25.839,
230,0.62,14.51,31.0,6.2,,0.00,?,?,?,?,?,?,25.995,
231,0.57,15.48,31.0,6.2,,0.00,?,?,?,?,?,?,26.158,
232,0.58,15.45,31.0,6.2,,0.00,?,?,?,?,?,?,26.313,
233,0.59,15.79,31.0,6.2,,0.00,?,?,?,?,?,?,26.313,
234,0.56,15.68,31.0,6.2,,0.00,?,?,?,?,?,?,26.480,
235,0.53,15.21,31.0,6.2,,0.00,?,?,?,?,?,?,26.641,
236,0.52,15.78,31.0,6.2,,0.00,?,?,?,?,?,?,26.641,
237,0.53,15.82,31.0,6.2,,0.00,?,?,?,?,?,?,26.793,
238,0.54,15.19,31.0,6.2,,0.00,?,?,?,?,?,?,26.949,
239,0.55,14.60,31.0,6.2,,0.00,?,?,?,?,?,?,26.949,
240,0.54,14.88,31.0,6.2,,0.00,?,?,?,?,?,?,27.112,
241,0.55,14.18,31.0,6.4,,0.00,?,?,?,?,?,?,27.276,
242,0.56,14.88,31.0,6.4,,0.00,?,?,?,?,?,?,27.437,
243,0.59,14.47,31.0,6.4,,0.00,?,?,?,?,?,?,27.437,
244,0.57,15.23,31.0,6.4,,0.00,?,?,?,?,?,?,27.589,
245,0.57,16.15,31.0,6.2,,0.00,?,?,?,?,?,?,27.746,
246,0.56,16.31,31.0,6.2,,0.00,?,?,?,?,?,?,27.746,
247,0.56,14.47,31.0,6.2,,0.00,?,?,?,?,?,?,27.908,
248,0.57,16.23,31.0,6.2,,0.00,?,?,?,?,?,?,28.059,
249,0.56,15.19,31.0,6.2,,0.00,?,?,?,?,?,?,28.214,
250,0.60,15.11,31.0,6.2,,0.00,?,?,?,?,?,?,28.214,
251,0.58,16.25,31.0,6.3,,0.00,?,?,?,?,?,?,28.378,
252,0.57,15.72,31.0,6.3,,0.00,?,?,?,?,?,?,28.543,
253,0.56,14.44,31.0,6.3,,0.00,?,?,?,?,?,?,28.543,
254,0.57,13.30,31.0,6.3,,0.00,?,?,?,?,?,?,28.708,
255,0.58,15.08,31.3,6.4,,0.00,?,?,?,?,?,?,28.872,
256,0.57,16.23,31.0,6.4,,0.00,?,?,?,?,?,?,28.872,
257,0.60,12.86,31.0,6.4,,0.00,?,?,?,?,?,?,29.037,
258,0.56,17.70,31.0,6.4,,0.00,?,?,?,?,?,?,29.202,
259,0.57,13.59,31.0,6.3,,0.00,?,?,?,?,?,?,29.354,
260,0.59,15.92,31.0,6.3,,0.00,?,?,?,?,?,?,29.354,
261,0.55,14.72,31.0,6.3,,0.00,?,?,?,?,?,?,29.517,
262,0.57,14.01,31.0,6.3,,0.00,?,?,?,?,?,?,29.683,
263,0.56,15.21,31.0,6.3,,0.00,?,?,?,?,?,?,29.683,
264,0.59,15.40,31.0,6.3,,0.00,?,?,?,?,?,?,29.840,
265,0.60,14.46,31.0,6.3,,0.00,?,?,?,?,?,?,30.003,
266,0.56,15.38,31.0,6.3,,0.00,?,?,?,?,?,?,30.003,
267,0.57,14.69,31.0,6.3,,0.00,?,?,?,?,?,?,30.168,
268,0.57,15.67,31.0,6.3,,0.00,?,?,?,?,?,?,30.329,
269,0.57,14.46,31.0,6.2,,0.00,?,?,?,?,?,?,30.481,
270,0.57,14.52,31.0,6.2,,0.00,?,?,?,?,?,?,30.481,
271,0.56,13.89,31.0,6.2,,0.00,?,?,?,?,?,?,30.643,
272,0.59,14.50,31.0,6.2,,0.00,?,?,?,?,?,?,30.795,
273,0.57,16.01,31.0,6.2,,0.00,?,?,?,?,?,?,30.955,
274,0.56,14.08,31.0,6.2,,0.00,?,?,?,?,?,?,30.955,
275,0.56,16.33,31.0,6.2,,0.00,?,?,?,?,?,?,31.121,
276,0.57,13.79,31.0,6.2,,0.00,?,?,?,?,?,?,31.277,
277,0.57,15.50,31.0,6.2,,0.00,?,?,?,?,?,?,31.277,
278,0.57,14.08,31.0,6.2,,0.00,?,?,?,?,?,?,31.440,
279,0.56,14.13,31.0,6.2,,0.00,?,?,?,?,?,?,31.591,
280,0.57,14.33,31.0,6.2,,0.00,?,?,?,?,?,?,31.755,
281,0.58,14.84,31.0,6.2,,0.00,?,?,?,?,?,?,31.755,
282,0.60,15.26,31.3,6.3,,0.00,?,?,?,?,?,?,31.917,
283,0.62,16.60,31.0,6.3,,0.00,?,?,?,?,?,?,31.917,
284,0.60,14.67,31.0,6.3,,0.00,?,?,?,?,?,?,32.076,
