<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,labo 63,30,0 ;25,,Clair et calme,18,12,C MALVAL,08/10/2024,16:46:59,948,GRIP MK2 CLERMOMT LIGNE 2 PASSAGE 2,M         ,63L2bisP2
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
104,0.61,15.04,29.0,6.0,,0.00,?,?,?,?,?,?,12.507,
105,0.57,15.26,29.0,6.0,,0.00,?,?,?,?,?,?,12.666,
106,0.59,14.79,29.0,6.1,,0.00,?,?,?,?,?,?,12.829,
107,0.60,13.12,29.0,6.1,,0.00,?,?,?,?,?,?,12.829,
108,0.61,16.85,29.0,6.1,,0.00,?,?,?,?,?,?,12.993,
109,0.59,14.33,29.0,6.1,,0.00,?,?,?,?,?,?,13.157,
110,0.61,14.60,29.0,6.1,,0.00,?,?,?,?,?,?,13.323,
111,0.60,15.21,29.0,6.1,,0.00,?,?,?,?,?,?,13.323,
112,0.63,14.96,29.0,6.1,,0.00,?,?,?,?,?,?,13.477,
113,0.61,15.53,29.0,6.1,,0.00,?,?,?,?,?,?,13.637,
114,0.61,14.43,29.0,5.9,,0.00,?,?,?,?,?,?,13.788,
115,0.60,15.01,29.0,5.9,,0.00,?,?,?,?,?,?,13.947,
116,0.58,13.01,29.0,5.9,,0.00,?,?,?,?,?,?,13.947,
117,0.57,16.32,29.0,5.9,,0.00,?,?,?,?,?,?,14.110,
118,0.55,13.13,29.0,6.2,,0.00,?,?,?,?,?,?,14.275,
119,0.59,15.62,29.0,6.2,,0.00,?,?,?,?,?,?,14.275,
120,0.56,14.89,29.0,6.2,,0.00,?,?,?,?,?,?,14.439,
121,0.57,15.29,29.0,6.2,,0.00,?,?,?,?,?,?,14.602,
122,0.56,15.84,29.0,6.2,,0.00,?,?,?,?,?,?,14.753,
123,0.57,15.47,29.0,6.0,,0.00,?,?,?,?,?,?,14.919,
124,0.56,14.89,29.0,6.0,,0.00,?,?,?,?,?,?,14.919,
125,0.57,13.25,29.0,6.0,,0.00,?,?,?,?,?,?,15.070,
126,0.56,15.72,29.0,6.0,,0.00,?,?,?,?,?,?,15.231,
127,0.55,14.77,29.0,6.0,,0.00,?,?,?,?,?,?,15.231,
128,0.57,15.03,29.0,6.0,,0.00,?,?,?,?,?,?,15.383,
